"ID","Year_HGU","Meantemp","Maxtemp","Buffer"
4534,2017,4.57011651992798,13.1276893615723,"10km"
4535,2017,4.5366678237915,11.9909362792969,"10km"
4536,2017,4.58522288004557,12.5694449742635,"10km"
4537,2017,4.58522288004557,12.5694449742635,"10km"
4538,2017,4.58522288004557,12.5694449742635,"10km"
4539,2017,4.58522288004557,12.5694449742635,"10km"
4540,2017,4.58522288004557,12.5694449742635,"10km"
4541,2017,4.58522288004557,12.5694449742635,"10km"
4542,2017,4.58522288004557,12.5694449742635,"10km"
4543,2017,4.58522288004557,12.5694449742635,"10km"
4544,2017,4.58522288004557,12.5694449742635,"10km"
4545,2017,4.58522288004557,12.5694449742635,"10km"
4546,2017,4.58522288004557,12.5694449742635,"10km"
4547,2017,4.58522288004557,12.5694449742635,"10km"
4548,2017,4.58522288004557,12.5694449742635,"10km"
4549,2017,4.58522288004557,12.5694449742635,"10km"
4550,2017,4.58522288004557,12.5694449742635,"10km"
4551,2017,4.58522288004557,12.5694449742635,"10km"
4552,2017,4.58522288004557,12.5694449742635,"10km"
4553,2017,4.57367169857025,13.1546068191528,"10km"
4554,2017,4.57367169857025,13.1546068191528,"10km"
4555,2017,4.57367169857025,13.1546068191528,"10km"
4556,2017,4.57367169857025,13.1546068191528,"10km"
4557,2017,4.57367169857025,13.1546068191528,"10km"
4558,2017,4.57367169857025,13.1546068191528,"10km"
4559,2017,4.57367169857025,13.1546068191528,"10km"
4560,2017,4.57367169857025,13.1546068191528,"10km"
4561,2017,4.57367169857025,13.1546068191528,"10km"
4562,2017,4.57367169857025,13.1546068191528,"10km"
4563,2017,4.57367169857025,13.1546068191528,"10km"
4564,2017,4.57367169857025,13.1546068191528,"10km"
4565,2017,4.57367169857025,13.1546068191528,"10km"
4566,2017,4.57367169857025,13.1546068191528,"10km"
4567,2017,4.57367169857025,13.1546068191528,"10km"
4568,2017,4.57367169857025,13.1546068191528,"10km"
4569,2017,4.57367169857025,13.1546068191528,"10km"
4570,2017,4.57367169857025,13.1546068191528,"10km"
4571,2017,4.57367169857025,13.1546068191528,"10km"
4572,2017,4.57367169857025,13.1546068191528,"10km"
4573,2017,4.57367169857025,13.1546068191528,"10km"
4574,2017,4.57367169857025,13.1546068191528,"10km"
4575,2017,4.57367169857025,13.1546068191528,"10km"
4576,2017,4.57383966445923,13.1529588699341,"10km"
4577,2017,4.57383966445923,13.1529588699341,"10km"
4578,2017,4.57383966445923,13.1529588699341,"10km"
4579,2017,4.57383966445923,13.1529588699341,"10km"
4580,2017,4.57383966445923,13.1529588699341,"10km"
4581,2017,4.57383966445923,13.1529588699341,"10km"
4582,2017,4.57383966445923,13.1529588699341,"10km"
4583,2017,4.57383966445923,13.1529588699341,"10km"
4584,2017,4.57383966445923,13.1529588699341,"10km"
4585,2017,4.57383966445923,13.1529588699341,"10km"
4586,2017,4.57383966445923,13.1529588699341,"10km"
4587,2017,4.57383966445923,13.1529588699341,"10km"
4588,2017,4.57383966445923,13.1529588699341,"10km"
4589,2017,4.57383966445923,13.1529588699341,"10km"
4590,2017,4.57383966445923,13.1529588699341,"10km"
4591,2017,4.57383966445923,13.1529588699341,"10km"
4592,2017,4.57383966445923,13.1529588699341,"10km"
4593,2017,4.57383966445923,13.1529588699341,"10km"
4594,2017,4.57383966445923,13.1529588699341,"10km"
